year,artist_name,artist_id,explicit,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,dim_1,dim_2,hcpc_pca_cluster,hcpc_cluster,k_cluster
1960,Percy Faith & His Orchestra,24DQLSng7bKZD4GXLIaQbv,FALSE,"The Theme From ""A Summer Place"" - Single Version",2kKL5kk4On8YRSKWDgXWMX,0.466,0.389,5,-12.825,1,0.0253,0.631,0.843,0.295,0.745,92.631,audio_features,spotify:track:2kKL5kk4On8YRSKWDgXWMX,https://api.spotify.com/v1/tracks/2kKL5kk4On8YRSKWDgXWMX,https://api.spotify.com/v1/audio-analysis/2kKL5kk4On8YRSKWDgXWMX,144893,4,-0.4282899859791785,2.5431227399487666,1960_2,1960_1,1960_3
1960,Jim Reeves,2Ev0e8GUIX4u7d9etNLTXg,FALSE,He'll Have to Go,7DH5dXVuQaqcKf9oTy9oUN,0.554,0.186,1,-15.846,1,0.0379,0.909,0.00144,0.11,0.2,81.181,audio_features,spotify:track:7DH5dXVuQaqcKf9oTy9oUN,https://api.spotify.com/v1/tracks/7DH5dXVuQaqcKf9oTy9oUN,https://api.spotify.com/v1/audio-analysis/7DH5dXVuQaqcKf9oTy9oUN,138640,3,-2.8153932486769175,-0.26837912120813884,1960_1,1960_1,1960_3
1960,Johnny Preston,1B8n8vtEeexQ5NKehHTkeo,FALSE,Running Bear,60DbxCJXFG9ZryHHvUPTXG,0.758,0.462,5,-8.952,0,0.0482,0.79,1.25e-5,0.17,0.726,120.004,audio_features,spotify:track:60DbxCJXFG9ZryHHvUPTXG,https://api.spotify.com/v1/tracks/60DbxCJXFG9ZryHHvUPTXG,https://api.spotify.com/v1/audio-analysis/60DbxCJXFG9ZryHHvUPTXG,160027,4,0.8767953434315718,-1.4510278654114335,1960_3,1960_2,1960_1
1960,Mark Dinning,55Rf9Kfqd30nmqaeEDMpic,FALSE,Teen Angel,7GvhZ0F7cMBwpv7QzeGABf,0.583,0.168,0,-12.426,1,0.035,0.869,0,0.148,0.353,97.572,audio_features,spotify:track:7GvhZ0F7cMBwpv7QzeGABf,https://api.spotify.com/v1/tracks/7GvhZ0F7cMBwpv7QzeGABf,https://api.spotify.com/v1/audio-analysis/7GvhZ0F7cMBwpv7QzeGABf,157080,4,-1.714690591689347,0.28814705355990095,1960_1,1960_2,1960_1
1960,Brenda Lee,4cPHsZM98sKzmV26wlwD2W,FALSE,I'm Sorry - Single Version,5VyBNCSb8VXoSxD281PRod,0.567,0.141,10,-14.803,1,0.0315,0.925,0.00465,0.117,0.315,103.078,audio_features,spotify:track:5VyBNCSb8VXoSxD281PRod,https://api.spotify.com/v1/tracks/5VyBNCSb8VXoSxD281PRod,https://api.spotify.com/v1/audio-analysis/5VyBNCSb8VXoSxD281PRod,160067,3,-2.992742745068861,-1.2097219350856374,1960_1,1960_2,1960_1
1960,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,FALSE,It's Now Or Never - 2003 Sony Remaster,2u8Lrq2TxwtEmCdr1idFOO,0.635,0.391,4,-14.14,1,0.0367,0.511,0.00247,0.493,0.713,126.267,audio_features,spotify:track:2u8Lrq2TxwtEmCdr1idFOO,https://api.spotify.com/v1/tracks/2u8Lrq2TxwtEmCdr1idFOO,https://api.spotify.com/v1/audio-analysis/2u8Lrq2TxwtEmCdr1idFOO,195733,4,-0.31494260475035274,0.6227920392127464,1960_2,1960_3,1960_2
1960,Jimmy Jones,7ydcRbgt0yM9etADb1Ackp,FALSE,Handy Man,0X6Nnkf4BL7rr1DRxFhcDz,0.534,0.72,10,-7.679,1,0.0395,0.649,0,0.258,0.901,74.207,audio_features,spotify:track:0X6Nnkf4BL7rr1DRxFhcDz,https://api.spotify.com/v1/tracks/0X6Nnkf4BL7rr1DRxFhcDz,https://api.spotify.com/v1/audio-analysis/0X6Nnkf4BL7rr1DRxFhcDz,120973,4,1.2043116841472383,1.1617385161489835,1960_2,1960_1,1960_3
1960,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,FALSE,Stuck on You,6RLOZGYi7gTZsxtn1wX2T2,0.664,0.539,7,-11.781,1,0.0408,0.811,6.91e-4,0.156,0.946,132.212,audio_features,spotify:track:6RLOZGYi7gTZsxtn1wX2T2,https://api.spotify.com/v1/tracks/6RLOZGYi7gTZsxtn1wX2T2,https://api.spotify.com/v1/audio-analysis/6RLOZGYi7gTZsxtn1wX2T2,139293,4,0.9957571205054794,-0.18704649411626598,1960_3,1960_1,1960_3
1960,Chubby Checker,7qQJQ3YtcGlqaLg5tcypN2,FALSE,The Twist - Re-Recording,0M5EaPIXN3FneJ7exwpYNM,0.524,0.713,4,-12.848,1,0.0314,0.0188,0.0058,0.0402,0.975,155.033,audio_features,spotify:track:0M5EaPIXN3FneJ7exwpYNM,https://api.spotify.com/v1/tracks/0M5EaPIXN3FneJ7exwpYNM,https://api.spotify.com/v1/audio-analysis/0M5EaPIXN3FneJ7exwpYNM,158560,4,2.3437774423462536,-0.4393091117525416,1960_3,1960_2,1960_1
1960,Connie Francis,3EY5DxGdy7x4GelivOjS2Q,FALSE,Everybody's Somebody's Fool,6jdONXtmF2ZmLyRgZfwDRj,0.587,0.72,1,-5.214,1,0.0303,0.792,1.54e-5,0.255,0.806,84.272,audio_features,spotify:track:6jdONXtmF2ZmLyRgZfwDRj,https://api.spotify.com/v1/tracks/6jdONXtmF2ZmLyRgZfwDRj,https://api.spotify.com/v1/audio-analysis/6jdONXtmF2ZmLyRgZfwDRj,160093,4,0.9607381766743599,1.8744778113740501,1960_2,1960_2,1960_1
1960,Bobby Rydell,4hJTgr1adnhIkhmD9jLzd6,FALSE,Wild One - Re-Recording,1aOWQh759ZSHiAdt8jEqLV,0.629,0.679,7,-7.908,1,0.0318,0.395,3.09e-5,0.0947,0.886,151.657,audio_features,spotify:track:1aOWQh759ZSHiAdt8jEqLV,https://api.spotify.com/v1/tracks/1aOWQh759ZSHiAdt8jEqLV,https://api.spotify.com/v1/audio-analysis/1aOWQh759ZSHiAdt8jEqLV,136947,4,2.2367723070191783,-0.1443300819738814,1960_3,1960_1,1960_3
1960,The Brothers Four,0nd3tsqHVtnAWBCQgwtbIz,FALSE,Greenfields,7F3R0rKXq5eYgPug8vqOdu,0.485,0.182,11,-18.083,0,0.0434,0.852,0,0.112,0.347,110.608,audio_features,spotify:track:7F3R0rKXq5eYgPug8vqOdu,https://api.spotify.com/v1/tracks/7F3R0rKXq5eYgPug8vqOdu,https://api.spotify.com/v1/audio-analysis/7F3R0rKXq5eYgPug8vqOdu,183360,1,-4.075125328492744,-3.916964683392902,1960_1,1960_3,1960_2
1960,Jack Scott,4ucP0bNegd7Q4ewdOKIBfz,FALSE,What In The World's Come Over You,0ZIdgRonT70YtgXBPFt1bm,0.503,0.194,4,-12.741,1,0.0287,0.83,4.08e-6,0.0938,0.513,76.421,audio_features,spotify:track:0ZIdgRonT70YtgXBPFt1bm,https://api.spotify.com/v1/tracks/0ZIdgRonT70YtgXBPFt1bm,https://api.spotify.com/v1/audio-analysis/0ZIdgRonT70YtgXBPFt1bm,166972,4,-1.9466545930486316,0.15810117958238842,1960_1,1960_2,1960_1
1960,Marty Robbins,0Xi59sEw38vRvwleSAVqoo,FALSE,El Paso,4f8hBeMXMvssn6HtFAtblo,0.654,0.452,2,-9.709,1,0.03,0.835,2.89e-5,0.16,0.697,106.662,audio_features,spotify:track:4f8hBeMXMvssn6HtFAtblo,https://api.spotify.com/v1/tracks/4f8hBeMXMvssn6HtFAtblo,https://api.spotify.com/v1/audio-analysis/4f8hBeMXMvssn6HtFAtblo,259307,3,-1.6257690425897275,-0.24611913783767606,1960_1,1960_3,1960_2
1960,Hollywood Argyles,6af1KGKyTV3xTilHXaOuZA,FALSE,Alley Oop,2XNoOrbIlv70V1siXeBokl,0.647,0.454,7,-9.954,1,0.0545,0.849,0,0.212,0.885,64.56,audio_features,spotify:track:2XNoOrbIlv70V1siXeBokl,https://api.spotify.com/v1/tracks/2XNoOrbIlv70V1siXeBokl,https://api.spotify.com/v1/audio-analysis/2XNoOrbIlv70V1siXeBokl,160800,4,-0.031299785640501926,0.47593952133835427,1960_2,1960_2,1960_1
1960,Connie Francis,3EY5DxGdy7x4GelivOjS2Q,FALSE,My Heart Has A Mind Of Its Own,4xOq9yg6BOobb5zJHVoEoj,0.49,0.528,6,-6.758,1,0.0373,0.776,0,0.32,0.696,109.439,audio_features,spotify:track:4xOq9yg6BOobb5zJHVoEoj,https://api.spotify.com/v1/tracks/4xOq9yg6BOobb5zJHVoEoj,https://api.spotify.com/v1/audio-analysis/4xOq9yg6BOobb5zJHVoEoj,153933,4,0.15452276246115065,1.0811202056677423,1960_2,1960_2,1960_1
1960,Brenda Lee,4cPHsZM98sKzmV26wlwD2W,FALSE,Sweet Nothin's - Single Version,4vsXBH9u5EH3lRycXHOcII,0.805,0.363,5,-13.409,1,0.0578,0.752,3.71e-4,0.109,0.962,126.382,audio_features,spotify:track:4vsXBH9u5EH3lRycXHOcII,https://api.spotify.com/v1/tracks/4vsXBH9u5EH3lRycXHOcII,https://api.spotify.com/v1/audio-analysis/4vsXBH9u5EH3lRycXHOcII,142933,4,0.9778467956004366,-0.8172474562510245,1960_3,1960_1,1960_3
1960,Brian Hyland,6YROFUbu5zRCHi2xkir5pk,FALSE,Itsy Bitsy Teenie Weenie Yellow Polka-Dot Bikini,3Aug2RunJbjGiz2CTtWu5l,0.795,0.4,2,-13.01,1,0.0749,0.682,0,0.0326,0.968,122.174,audio_features,spotify:track:3Aug2RunJbjGiz2CTtWu5l,https://api.spotify.com/v1/tracks/3Aug2RunJbjGiz2CTtWu5l,https://api.spotify.com/v1/audio-analysis/3Aug2RunJbjGiz2CTtWu5l,144493,4,1.3987298861922752,-0.9567201839065158,1960_3,1960_1,1960_3
1960,Roy Orbison,0JDkhL4rjiPNEp92jAgJnS,FALSE,Only The Lonely (Know The Way I Feel),1kX3claRkf5EcRJFh7Y2UW,0.584,0.519,5,-10.767,1,0.0283,0.41,0.00475,0.21,0.933,123.25,audio_features,spotify:track:1kX3claRkf5EcRJFh7Y2UW,https://api.spotify.com/v1/tracks/1kX3claRkf5EcRJFh7Y2UW,https://api.spotify.com/v1/audio-analysis/1kX3claRkf5EcRJFh7Y2UW,146200,4,1.2222293431481173,0.41677955023812524,1960_2,1960_1,1960_1
1960,Dion & The Belmonts,2loYllWFfoWpoxC5YrJKc4,FALSE,Where Or When,0OLIIwpl8vDQWXYZa7becp,0.454,0.271,8,-11.658,1,0.0283,0.797,0,0.126,0.401,110.89,audio_features,spotify:track:0OLIIwpl8vDQWXYZa7becp,https://api.spotify.com/v1/tracks/0OLIIwpl8vDQWXYZa7becp,https://api.spotify.com/v1/audio-analysis/0OLIIwpl8vDQWXYZa7becp,157800,3,-2.1835961866120526,-0.6165290088036853,1960_1,1960_2,1960_1
1960,Connie Stevens,5dg9jB2sji4asJtjihC9AE,FALSE,Sixteen Reasons,0oI0ekrSQ3aHiHcMi1B2gK,0.339,0.406,10,-8.955,1,0.0319,0.865,1.1e-5,0.11,0.629,109.783,audio_features,spotify:track:0oI0ekrSQ3aHiHcMi1B2gK,https://api.spotify.com/v1/tracks/0oI0ekrSQ3aHiHcMi1B2gK,https://api.spotify.com/v1/audio-analysis/0oI0ekrSQ3aHiHcMi1B2gK,118133,3,-1.152439302379565,-0.2068462872211035,1960_1,1960_1,1960_3
1960,Paul Anka,7ceUfdWq2t5nbatS6ollHh,FALSE,Puppy Love,1wkIJldiqV38nKjuHlZN5A,0.346,0.348,7,-13.336,1,0.0308,0.297,5.75e-4,0.334,0.631,101.527,audio_features,spotify:track:1wkIJldiqV38nKjuHlZN5A,https://api.spotify.com/v1/tracks/1wkIJldiqV38nKjuHlZN5A,https://api.spotify.com/v1/audio-analysis/1wkIJldiqV38nKjuHlZN5A,168200,3,-1.3594700989775914,0.15393746305215958,1960_1,1960_2,1960_1
1960,Frankie Avalon,5zNOI87gG4RttFmYAZWaxQ,FALSE,Why,3hvakqVpwaz4L7zN5HfTCY,0.443,0.415,5,-8.543,1,0.0268,0.795,0,0.113,0.601,94.835,audio_features,spotify:track:3hvakqVpwaz4L7zN5HfTCY,https://api.spotify.com/v1/tracks/3hvakqVpwaz4L7zN5HfTCY,https://api.spotify.com/v1/audio-analysis/3hvakqVpwaz4L7zN5HfTCY,155240,4,-0.7306445087216603,0.5927668866311091,1960_1,1960_2,1960_1
1960,The Ventures,2GaayiIs1kcyNqRXQuzp35,FALSE,Walk Don't Run,6kf0Dn3FQ7Ys6HCnyfCsYj,0.491,0.828,0,-7.342,1,0.0314,0.822,0.682,0.17,0.938,155.213,audio_features,spotify:track:6kf0Dn3FQ7Ys6HCnyfCsYj,https://api.spotify.com/v1/tracks/6kf0Dn3FQ7Ys6HCnyfCsYj,https://api.spotify.com/v1/audio-analysis/6kf0Dn3FQ7Ys6HCnyfCsYj,123480,4,2.2437566966591698,2.475110538685588,1960_2,1960_1,1960_3
1960,The Drifters,1FqqOl9itIUpXr4jZPIVoT,FALSE,Save the Last Dance for Me (Remastered),5Uw8YJFP5GhyD2zXfZfB5N,0.576,0.545,4,-9.648,1,0.0385,0.556,0,0.344,0.867,144.217,audio_features,spotify:track:5Uw8YJFP5GhyD2zXfZfB5N,https://api.spotify.com/v1/tracks/5Uw8YJFP5GhyD2zXfZfB5N,https://api.spotify.com/v1/audio-analysis/5Uw8YJFP5GhyD2zXfZfB5N,147104,4,1.2704907553868374,0.6835451663962973,1960_2,1960_2,1960_1
1960,Dinah Washington,32LHRiof0sa4taYew9i3Fa,FALSE,Baby You've Got What It Takes,5tFi8q4W0WJfoMfO6ImLhC,0.672,0.358,8,-15.851,1,0.0455,0.766,1.42e-4,0.242,0.834,132.249,audio_features,spotify:track:5tFi8q4W0WJfoMfO6ImLhC,https://api.spotify.com/v1/tracks/5tFi8q4W0WJfoMfO6ImLhC,https://api.spotify.com/v1/audio-analysis/5tFi8q4W0WJfoMfO6ImLhC,164720,4,-0.19447779186659425,-0.671646217598334,1960_3,1960_2,1960_1
1960,Johnny Horton,1bBZcz4jP7CoPlqpCFh4gz,FALSE,Sink The Bismarck,4F7T8NnGKbhLMVtAMycDQg,0.68,0.57,3,-12.388,1,0.0958,0.652,1.18e-5,0.0565,0.965,115.894,audio_features,spotify:track:4F7T8NnGKbhLMVtAMycDQg,https://api.spotify.com/v1/tracks/4F7T8NnGKbhLMVtAMycDQg,https://api.spotify.com/v1/audio-analysis/4F7T8NnGKbhLMVtAMycDQg,194640,4,1.1929754584673975,-1.0756213331673117,1960_3,1960_3,1960_2
1960,Sam Cooke,6hnWRPzGGKiapVX1UCdEAC,FALSE,Chain Gang,1sK10Me7qS9em2QTx6dYRe,0.698,0.661,7,-9.674,1,0.0416,0.636,0,0.228,0.816,131.808,audio_features,spotify:track:1sK10Me7qS9em2QTx6dYRe,https://api.spotify.com/v1/tracks/1sK10Me7qS9em2QTx6dYRe,https://api.spotify.com/v1/audio-analysis/1sK10Me7qS9em2QTx6dYRe,160000,4,1.3172173905795692,0.11479755018319623,1960_2,1960_2,1960_1
1960,The Association,2kuNswDC82PL9xRbfaZJaS,FALSE,Cherish,5fmtvzDvwlfvNjdNrOj8TA,0.494,0.407,5,-14.463,1,0.0345,0.726,0,0.116,0.537,110.13,audio_features,spotify:track:5fmtvzDvwlfvNjdNrOj8TA,https://api.spotify.com/v1/tracks/5fmtvzDvwlfvNjdNrOj8TA,https://api.spotify.com/v1/audio-analysis/5fmtvzDvwlfvNjdNrOj8TA,205693,4,-1.4742907824321847,-0.3563175626687879,1960_1,1960_3,1960_2
1960,The Everly Brothers,4ACplpEqD6JIVgKrafauzs,FALSE,Let It Be Me,1kwLmeXUH7SLuEus82e2lj,0.387,0.13,7,-17.233,1,0.0275,0.767,0,0.404,0.297,88.461,audio_features,spotify:track:1kwLmeXUH7SLuEus82e2lj,https://api.spotify.com/v1/tracks/1kwLmeXUH7SLuEus82e2lj,https://api.spotify.com/v1/audio-analysis/1kwLmeXUH7SLuEus82e2lj,161267,4,-3.027312614638984,0.5284399861538285,1960_1,1960_2,1960_1
1960,Jimmy Jones,7ydcRbgt0yM9etADb1Ackp,FALSE,Good Timin',33igcthkkskYSoeL6YmVs6,0.604,0.519,7,-10.142,0,0.196,0.701,0.0492,0.0861,0.949,144.999,audio_features,spotify:track:33igcthkkskYSoeL6YmVs6,https://api.spotify.com/v1/tracks/33igcthkkskYSoeL6YmVs6,https://api.spotify.com/v1/audio-analysis/33igcthkkskYSoeL6YmVs6,132347,4,2.912536203728855,-3.869429720541647,1960_3,1960_1,1960_3
1960,Bobby Darin,0EodhzA6yW1bIdD5B4tcmJ,FALSE,Beyond The Sea,2EIaO5knwUA3F2qnf9LV3S,0.521,0.516,2,-7.456,0,0.0369,0.723,0,0.257,0.574,136.483,audio_features,spotify:track:2EIaO5knwUA3F2qnf9LV3S,https://api.spotify.com/v1/tracks/2EIaO5knwUA3F2qnf9LV3S,https://api.spotify.com/v1/audio-analysis/2EIaO5knwUA3F2qnf9LV3S,172480,4,0.41175402475903844,-0.6496024202727239,1960_3,1960_2,1960_1
1960,Jimmy Clanton,2XZXvrqedRMiKv6UWjAT4B,FALSE,"Go, Jimmy, Go",1lNeiSfvFV8T9liehovsoL,0.519,0.625,0,-4.547,1,0.0369,0.451,0,0.111,0.771,137.919,audio_features,spotify:track:1lNeiSfvFV8T9liehovsoL,https://api.spotify.com/v1/tracks/1lNeiSfvFV8T9liehovsoL,https://api.spotify.com/v1/audio-analysis/1lNeiSfvFV8T9liehovsoL,130493,4,2.018884391575203,0.8534539667247308,1960_2,1960_1,1960_3
1960,Jackie Wilson,4VnomLtKTm9Ahe1tZfmZju,FALSE,Night,52gdxdolPNwBJZLAZDG1Md,0.284,0.402,3,-11.136,1,0.0306,0.813,0.0121,0.346,0.428,100.875,audio_features,spotify:track:52gdxdolPNwBJZLAZDG1Md,https://api.spotify.com/v1/tracks/52gdxdolPNwBJZLAZDG1Md,https://api.spotify.com/v1/audio-analysis/52gdxdolPNwBJZLAZDG1Md,168093,4,-1.7185519477002538,1.314452604345911,1960_1,1960_2,1960_1
1960,Jack Scott,4ucP0bNegd7Q4ewdOKIBfz,FALSE,Burning Bridges - Original Hit Version,51jyAgrsTNvOyZPW949qZR,0.465,0.276,2,-13.184,1,0.0242,0.809,2.72e-4,0.214,0.23,82.613,audio_features,spotify:track:51jyAgrsTNvOyZPW949qZR,https://api.spotify.com/v1/tracks/51jyAgrsTNvOyZPW949qZR,https://api.spotify.com/v1/audio-analysis/51jyAgrsTNvOyZPW949qZR,161733,4,-2.254271649843601,0.7835882383148418,1960_1,1960_2,1960_1
1960,Toni Fisher,5pEtyfC9ZeFGakgX4hjhaG,FALSE,The Big Hurt,00xrc3JfsWSNuE4v5XU1yD,0.544,0.509,1,-13.315,1,0.0387,0.761,0,0.485,0.618,125.971,audio_features,spotify:track:00xrc3JfsWSNuE4v5XU1yD,https://api.spotify.com/v1/tracks/00xrc3JfsWSNuE4v5XU1yD,https://api.spotify.com/v1/audio-analysis/00xrc3JfsWSNuE4v5XU1yD,127267,4,0.1533828675306476,1.4472089771826027,1960_2,1960_1,1960_3
1960,Duane Eddy,1I5Cu7bqjkRg85idwYsD91,FALSE,Because They're Young (Rerecorded),3SPW9cEJJl2a5MsMQtV0VB,0.581,0.644,4,-10.684,1,0.0397,0.526,0.955,0.606,0.941,121.62,audio_features,spotify:track:3SPW9cEJJl2a5MsMQtV0VB,https://api.spotify.com/v1/tracks/3SPW9cEJJl2a5MsMQtV0VB,https://api.spotify.com/v1/audio-analysis/3SPW9cEJJl2a5MsMQtV0VB,116680,4,1.8177276415334456,3.7665125613878274,1960_2,1960_1,1960_3
1960,Conway Twitty,7gi3jmwpUpNWdswT8eEprF,FALSE,Lonely Blue Boy,42rtq2Vxa8rADKhaa4cKS3,0.537,0.641,5,-8.119,1,0.0388,0.841,4.94e-4,0.272,0.68,112.74,audio_features,spotify:track:42rtq2Vxa8rADKhaa4cKS3,https://api.spotify.com/v1/tracks/42rtq2Vxa8rADKhaa4cKS3,https://api.spotify.com/v1/audio-analysis/42rtq2Vxa8rADKhaa4cKS3,134587,1,-0.9831954013969088,-0.12662008933836333,1960_1,1960_1,1960_3
1960,Steve Lawrence,271pvVqDFiREx6PqzwOX8p,FALSE,Pretty Blue Eyes,15fyk6OPCMiIHG7EPIVVne,0.477,0.575,5,-11.266,1,0.0318,0.46,0,0.4,0.857,126.408,audio_features,spotify:track:15fyk6OPCMiIHG7EPIVVne,https://api.spotify.com/v1/tracks/15fyk6OPCMiIHG7EPIVVne,https://api.spotify.com/v1/audio-analysis/15fyk6OPCMiIHG7EPIVVne,111961,4,1.2614776467527877,1.2279101667434311,1960_2,1960_1,1960_3
1960,Freddy Cannon,1ffNa7yLg0ncUpBm5P03pm,FALSE,Way Down Yonder In New Orleans,4XuDYDtQwn4cEcSeB7xQuL,0.658,0.699,10,-10.112,1,0.058,0.491,1.41e-5,0.146,0.912,143.622,audio_features,spotify:track:4XuDYDtQwn4cEcSeB7xQuL,https://api.spotify.com/v1/tracks/4XuDYDtQwn4cEcSeB7xQuL,https://api.spotify.com/v1/audio-analysis/4XuDYDtQwn4cEcSeB7xQuL,159879,4,1.87378573863456,-0.7270757828388493,1960_3,1960_2,1960_1
1960,Anita Bryant,2M93P87MDGek6uzg7Jn7he,FALSE,Paper Roses,2L3EQNvy6BbXaUrVsoxWzz,0.334,0.22,7,-14.159,1,0.0318,0.883,0,0.162,0.312,114.629,audio_features,spotify:track:2L3EQNvy6BbXaUrVsoxWzz,https://api.spotify.com/v1/tracks/2L3EQNvy6BbXaUrVsoxWzz,https://api.spotify.com/v1/audio-analysis/2L3EQNvy6BbXaUrVsoxWzz,175147,4,-2.6454918593657664,-0.2801723970856751,1960_1,1960_2,1960_1
1960,Larry Verne,6vWMWDRy2Jbshg42p1Iuzg,FALSE,Mr. Custer - Re-Recording,5s3lvjoko5otcZrprzcWeD,0.833,0.277,6,-13.025,0,0.0997,0.453,5.16e-5,0.078,0.0553,107.694,audio_features,spotify:track:5s3lvjoko5otcZrprzcWeD,https://api.spotify.com/v1/tracks/5s3lvjoko5otcZrprzcWeD,https://api.spotify.com/v1/audio-analysis/5s3lvjoko5otcZrprzcWeD,189000,4,-0.4882653850067242,-3.287970700037712,1960_3,1960_3,1960_2
1960,Brenda Lee,4cPHsZM98sKzmV26wlwD2W,FALSE,I Want To Be Wanted (Per Tutta La Vita) - Remake Version,3R7hiVF84AZq8BcYM470Sp,0.491,0.222,8,-16.239,1,0.0314,0.786,3.44e-6,0.184,0.461,108.651,audio_features,spotify:track:3R7hiVF84AZq8BcYM470Sp,https://api.spotify.com/v1/tracks/3R7hiVF84AZq8BcYM470Sp,https://api.spotify.com/v1/audio-analysis/3R7hiVF84AZq8BcYM470Sp,183853,3,-2.751702671812136,-0.9369131745828678,1960_1,1960_3,1960_2
1960,The Fendermen,2hOXOavOPsbPgls3ebJLFp,FALSE,Mule Skinner Blues,2YsNLEBGS9LP0mtcDY3GnR,0.468,0.426,4,-9.538,1,0.0347,0.888,6.35e-5,0.208,0.625,127.609,audio_features,spotify:track:2YsNLEBGS9LP0mtcDY3GnR,https://api.spotify.com/v1/tracks/2YsNLEBGS9LP0mtcDY3GnR,https://api.spotify.com/v1/audio-analysis/2YsNLEBGS9LP0mtcDY3GnR,142000,4,-0.307994148735373,0.5279781403024435,1960_2,1960_1,1960_3
1960,Johnny Preston,1B8n8vtEeexQ5NKehHTkeo,FALSE,Cradle of Love,4sthCEbCCGaYbEA8V823XB,0.478,0.562,6,-8.392,0,0.0791,0.742,0,0.118,0.888,173.737,audio_features,spotify:track:4sthCEbCCGaYbEA8V823XB,https://api.spotify.com/v1/tracks/4sthCEbCCGaYbEA8V823XB,https://api.spotify.com/v1/audio-analysis/4sthCEbCCGaYbEA8V823XB,142524,4,1.8688261770864985,-2.206889974107712,1960_3,1960_1,1960_3
1960,Tommy James & The Shondells,01hRNr3yF5bYnPq4wZ88iI,FALSE,Crimson And Clover,6FEKEO3y7QFcMwoGeR0GtU,0.456,0.609,11,-11.767,1,0.068,0.275,0.0198,0.108,0.668,84.441,audio_features,spotify:track:6FEKEO3y7QFcMwoGeR0GtU,https://api.spotify.com/v1/tracks/6FEKEO3y7QFcMwoGeR0GtU,https://api.spotify.com/v1/audio-analysis/6FEKEO3y7QFcMwoGeR0GtU,209800,4,-0.06891095366701494,-0.7176883156087,1960_3,1960_3,1960_2
1960,Marv Johnson,40PAEtNxO98lBeQHCza9vA,FALSE,You Got What It Takes - Re-Recording,2JiJZJd6LvqYXPqFY2p89o,0.782,0.67,2,-11.849,1,0.0501,0.134,0,0.0843,0.961,135.075,audio_features,spotify:track:2JiJZJd6LvqYXPqFY2p89o,https://api.spotify.com/v1/tracks/2JiJZJd6LvqYXPqFY2p89o,https://api.spotify.com/v1/audio-analysis/2JiJZJd6LvqYXPqFY2p89o,164133,4,2.636597142555088,-0.42316418054532695,1960_3,1960_2,1960_1
1960,Hank Locklin,46Unp6DY3Zmy7QS1Fx47yq,FALSE,Please Help Me I'm Falling,4o9fGL5BfhAjBDxvziWRt2,0.58,0.384,7,-8.649,1,0.0312,0.889,3.71e-5,0.121,0.582,105.76,audio_features,spotify:track:4o9fGL5BfhAjBDxvziWRt2,https://api.spotify.com/v1/tracks/4o9fGL5BfhAjBDxvziWRt2,https://api.spotify.com/v1/audio-analysis/4o9fGL5BfhAjBDxvziWRt2,140214,4,-0.4578282365687397,0.18289252325763056,1960_2,1960_1,1960_3
1960,Ron Holden,0orxtneN4LcJWNxbLXtMZu,FALSE,Love You So - Re-Recording,3y5S5McahiMrgmvAgJqDbJ,0.709,0.557,3,-10.98,1,0.0434,0.221,0.425,0.13,0.874,139.781,audio_features,spotify:track:3y5S5McahiMrgmvAgJqDbJ,https://api.spotify.com/v1/tracks/3y5S5McahiMrgmvAgJqDbJ,https://api.spotify.com/v1/audio-analysis/3y5S5McahiMrgmvAgJqDbJ,187520,4,1.6962890568294682,0.4002576946657817,1960_2,1960_3,1960_2
1960,Hank Ballard,3R0XvRGDJEL5cGXVLiAbDB,FALSE,Finger Poppin Time,38mt8WfEdB6S6yB7WUu4iR,0.526,0.603,1,-8.661,0,0.0346,0.241,0,0.326,0.928,159.024,audio_features,spotify:track:38mt8WfEdB6S6yB7WUu4iR,https://api.spotify.com/v1/tracks/38mt8WfEdB6S6yB7WUu4iR,https://api.spotify.com/v1/audio-analysis/38mt8WfEdB6S6yB7WUu4iR,157571,4,2.3126193880515253,-0.5415569166971912,1960_3,1960_2,1960_1
1960,The Platters,6KWcxMWVNVIYbdOQyJtsSy,FALSE,Harbor Lights,6ocPNo99zEKqbJalKuMyxO,0.319,0.571,6,-4.294,1,0.033,0.943,5.81e-4,0.318,0.36,78.755,audio_features,spotify:track:6ocPNo99zEKqbJalKuMyxO,https://api.spotify.com/v1/tracks/6ocPNo99zEKqbJalKuMyxO,https://api.spotify.com/v1/audio-analysis/6ocPNo99zEKqbJalKuMyxO,194547,4,-1.5690926630424418,1.6505407428085523,1960_1,1960_3,1960_2
1960,Billy Bland,4mDEpwlcBham5q1dmykSG0,FALSE,Let the Little Girl Dance,0LvVSeRtApthJ4mUOFsHMt,0.474,0.435,5,-14.622,1,0.107,0.254,0.00152,0.351,0.962,146.684,audio_features,spotify:track:0LvVSeRtApthJ4mUOFsHMt,https://api.spotify.com/v1/tracks/0LvVSeRtApthJ4mUOFsHMt,https://api.spotify.com/v1/audio-analysis/0LvVSeRtApthJ4mUOFsHMt,139133,4,1.6914224698790312,-0.7302630452350852,1960_3,1960_1,1960_3
